"Unnamed: 0","Unnamed: 0.1","annotation_id","annotator","author","clean_text","confidence_score","created_at","id","label","language","lead_time","likes","predicted_label","published_at","text","updated_at" 
248.0,577,584,"1","@mercyrimanto4898","Obinna this was baaad  crying_face apologize to culture he didnt deserve this ,,,mistake you made was allowing  Hanna join the interview . If it were you am sure you' d walked out of the room immediately she showed up!",0.624984860420227,"2026-02-20T11:28:27.427152Z",17411,"Constructive Criticism","English",15.479,0,"offensive language","2025-05-08T08:02:58Z","Obinna this was baaad 😢apologize to culture he didnt deserve this ,,,mistake you made was allowing  Hanna join the interview . If it were you am sure you' d walked out of the room immediately she showed up!","2026-02-20T11:28:27.427152Z"
249.0,578,585,"1","@lucytiffany3584","17:08 captain sammir should attend the way talks is more of uneducated woman",0.5336361527442932,"2026-02-20T11:28:53.923543Z",17412,"Gender Stereotyping","Mixed",25.941,0,"offensive language","2025-05-08T07:38:49Z","17:08 captain sammir should attend the way talks is more of uneducated woman","2026-02-20T11:28:53.923543Z"
250.0,579,586,"1","@laccy.6436","Wataachana tu face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.4506867229938507,"2026-02-20T11:29:30.873326Z",17413,"Irony/Sarcasm","Swahili",36.424,0,"neutral or positive","2025-05-08T07:36:31Z","Wataachana tu😂😂😂","2026-02-20T11:29:30.873326Z"
251.0,580,587,"1","@mercychepkirui157","After watching the whole drama i can say Hannah ndo mwenye alileta kaswede the girl is so bitter",0.3526438474655151,"2026-02-20T11:30:06.831609Z",17414,"Cyberbullying/Harassment","Mixed",35.479,0,"hate speech","2025-05-08T07:36:17Z","After watching the whole drama i can say Hannah ndo mwenye alileta kaswede the girl is so bitter","2026-02-20T11:30:06.831609Z"
252.0,581,588,"1","@M0nene","Kalja  face_with_tears_of_joy  noma",0.3388966917991638,"2026-02-20T11:30:13.551381Z",17415,"Neutral/Positive","Mixed",6.233,0,"constructive criticism","2025-05-08T07:29:15Z","Kalja 😂 noma","2026-02-20T11:30:13.551381Z"
253.0,582,589,"1","@lucysamba1438","What are these aki,women women women!waah wacha nnyamaze",0.3409352600574493,"2026-02-20T11:30:55.975276Z",17416,"Gender Stereotyping","Sheng",41.93,0,"irony","2025-05-08T07:21:42Z","What are these aki,women women women!waah wacha nnyamaze","2026-02-20T11:30:55.975276Z"
254.0,583,590,"1","@ZainabuChepngetich-ce8kp","we want diana luvanda on the show plizz",0.2360531240701675,"2026-02-20T11:31:11.298811Z",17417,"Neutral/Positive","English",14.811,0,"irony","2025-05-08T06:57:19Z","we want diana luvanda on the show plizz","2026-02-20T11:31:11.298811Z"
255.0,584,591,"1","@WinfreyLutta","KWANI huyu mtu game yake Iko how ama ni pono mlikuwa mnashoot weeeeeeeeee",0.7634468674659729,"2026-02-20T11:31:38.979535Z",17418,"Cyberbullying/Harassment","Mixed",27.13,0,"neutral or positive","2025-05-08T06:55:22Z","KWANI huyu mtu game yake Iko how ama ni pono mlikuwa mnashoot weeeeeeeeee","2026-02-20T11:31:38.979535Z"
256.0,585,592,"1","@WinfreyLutta","Aki hii ni ujinga gani KWANI wanaume waliisha",0.6431770920753479,"2026-02-20T11:32:08.352574Z",17419,"Gender Stereotyping","Swahili",28.853,0,"irony","2025-05-08T06:52:48Z","Aki hii ni ujinga gani KWANI wanaume waliisha","2026-02-20T11:32:08.352574Z"
257.0,586,593,"1","@WinfreyLutta","Obinna uko cool okay,okay,okay,okay,",0.8954455852508545,"2026-02-20T11:32:12.009246Z",17420,"Neutral/Positive","Mixed",3.148,0,"neutral or positive","2025-05-08T06:51:37Z","Obinna uko cool okay,okay,okay,okay,","2026-02-20T11:32:12.009246Z"
258.0,587,594,"1","@auraknight9839","Aki pesa wewe face_with_tears_of_joy  face_with_tears_of_joy ",0.5227842926979065,"2026-02-20T11:32:15.604278Z",17421,"Neutral/Positive","Mixed",3.103,0,"neutral or positive","2025-05-08T06:41:05Z","Aki pesa wewe😂😂","2026-02-20T11:32:15.604278Z"
259.0,588,595,"1","@jaelmwasy7461","Mungu nipee boyfriend protective kama wa Sabrina  face_with_tears_of_joy ",0.3195946216583252,"2026-02-20T11:32:35.704938Z",17422,"Supportive Speech","Mixed",19.644,0,"constructive criticism","2025-05-08T06:03:26Z","Mungu nipee boyfriend protective kama wa Sabrina 😂","2026-02-20T11:32:35.706320Z"
260.0,589,596,"1","@jaelmwasy7461","Hii mdomo ya Hanna siezi vumilia mimi tutwangane yaishe dadeki zake enraged_face ",0.7061347365379333,"2026-02-20T11:33:00.297353Z",17423,"Threats/Violence","Mixed",24.118,0,"offensive language","2025-05-08T05:58:23Z","Hii mdomo ya Hanna siezi vumilia mimi tutwangane yaishe dadeki zake😡","2026-02-20T11:33:00.297353Z"
261.0,590,597,"1","@12flocktv","eeeh otek matin  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing ",0.4448393583297729,"2026-02-20T11:33:21.104377Z",17424,"Neutral/Positive","Mixed",20.316,0,"offensive language","2025-05-08T05:58:10Z","eeeh otek matin 🤣🤣🤣","2026-02-20T11:33:21.104377Z"
262.0,591,598,"1","@therhetor9113","Kumbe hanna akona kaswede face_with_tears_of_joy  face_with_tears_of_joy ",0.5302563309669495,"2026-02-20T11:33:40.522840Z",17425,"Cyberbullying/Harassment","Mixed",18.901,0,"neutral or positive","2025-05-08T05:40:19Z","Kumbe hanna akona kaswede😂😂","2026-02-20T11:33:40.522840Z"
263.0,592,599,"1","@kigeramary1677","BOTH GIRLS HAVE A PROBLEM PERIOD !!!!!",0.2653591334819793,"2026-02-20T11:34:02.535303Z",17426,"Neutral/Positive","Mixed",21.516,0,"offensive language","2025-05-08T05:38:04Z","BOTH GIRLS HAVE A PROBLEM PERIOD !!!!!","2026-02-20T11:34:02.535303Z"
264.0,593,600,"1","@insightsbydani","Eti sensitive na wewe ni milaya. Eiiish you 2 women are fighting na labda ni huyo milaya wenu aliwapea infection.",0.406289279460907,"2026-02-20T11:34:25.222754Z",17427,"Cyberbullying/Harassment","Mixed",22.222,0,"neutral or positive","2025-05-08T05:24:34Z","Eti sensitive na wewe ni milaya. Eiiish you 2 women are fighting na labda ni huyo milaya wenu aliwapea infection.","2026-02-20T11:34:25.222754Z"
265.0,594,601,"1","@therhetor9113","@obina unatuna matako yako face_with_tears_of_joy ",0.2936223447322845,"2026-02-20T11:34:46.162828Z",17428,"Irony/Sarcasm","Mixed",20.427,0,"offensive language","2025-05-08T05:23:37Z","@obina unatuna matako yako😂","2026-02-20T11:34:46.162828Z"
266.0,595,602,"1","@mariahnjeri6746","Obi awa matiktokers watakuharibia brand ......... smirking_face  smirking_face  smirking_face  smirking_face  smirking_face ",0.5865836143493652,"2026-02-20T11:34:53.852153Z",17429,"Constructive Criticism","Mixed",7.202,0,"offensive language","2025-05-08T05:14:50Z","Obi awa matiktokers watakuharibia brand .........😏😏😏😏😏","2026-02-20T11:34:53.852153Z"
267.0,596,603,"1","@Milliondollargal-Ke","Gosh! How old is this culture? He is soo annoying.....",0.4906337261199951,"2026-02-20T11:35:27.825802Z",17430,"Neutral/Positive","Mixed",33.467,0,"offensive language","2025-05-08T03:46:54Z","Gosh! How old is this culture? He is soo annoying.....","2026-02-20T11:35:27.825802Z"
268.0,597,604,"1","@ShillaKaveza","I love Hannah she's mature enough l don't know why people hate her, love you Hannah  red_heart  red_heart  red_heart ",0.3336099684238434,"2026-02-20T11:35:33.055131Z",17431,"Neutral/Positive","Mixed",4.757,0,"neutral or positive","2025-05-08T03:44:02Z","I love Hannah she's mature enough l don't know why people hate her, love you Hannah ❤❤❤","2026-02-20T11:35:33.055131Z"
269.0,598,605,"1","@joysony1185","Kushare ni constant for Samir.....weeeeeeeeeh",0.3106642067432403,"2026-02-20T11:35:37.353150Z",17432,"Neutral/Positive","Mixed",3.771,0,"constructive criticism","2025-05-08T02:53:25Z","Kushare ni constant for Samir.....weeeeeeeeeh","2026-02-20T11:35:37.353150Z"
270.0,599,606,"1","@sueray9400","Obinna Nooo,they opened their mouth and was done,nani hawa sasa nkt",0.3884843289852142,"2026-02-20T11:35:48.070436Z",17433,"Neutral/Positive","Mixed",10.263,0,"neutral or positive","2025-05-08T02:39:35Z","Obinna Nooo,they opened their mouth and was done,nani hawa sasa nkt","2026-02-20T11:35:48.071030Z"
271.0,600,607,"1","@stephenmwangi1592","Kumbe this tiktok it's just for ESCORTS??? When wako live you think they are so good",0.4494183659553528,"2026-02-20T11:41:22.327172Z",17434,"Constructive Criticism","Mixed",333.457,0,"offensive language","2025-05-08T01:53:08Z","Kumbe this tiktok it's just for ESCORTS??? When wako live you think they are so good","2026-02-20T11:41:22.327172Z"
272.0,601,608,"1","@Meshmediatv-q4m","Captain amedeal na wanawake wengi face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.4457584917545318,"2026-02-20T11:41:30.776203Z",17435,"Neutral/Positive","Mixed",8.078,0,"neutral or positive","2025-05-08T01:09:09Z","Captain amedeal na wanawake wengi😂😂😂😂","2026-02-20T11:41:30.776203Z"
273.0,602,609,"1","@joyshix","Eti naeza kupiga ,huyu angebwagwa chini na sabrina kama mtama , empty dembes makes the loudest,thank you Sabrina young and wise",0.4782011210918426,"2026-02-20T11:44:04.345084Z",17436,"Victim Blaming","Mixed",153.207,0,"offensive language","2025-05-07T23:41:39Z","Eti naeza kupiga ,huyu angebwagwa chini na sabrina kama mtama , empty dembes makes the loudest,thank you Sabrina young and wise","2026-02-20T11:44:04.345084Z"
274.0,603,610,"1","@BrendaPassie","Eeeiy Hanna benta needs some classes...she is sooo immature...I think Sabrina made the rights decision and I'm proud of her 
Captain sammir na ww unaaibisha wanaume huku njee",0.483733206987381,"2026-02-20T11:44:13.951864Z",17437,"Cyberbullying/Harassment","Mixed",9.221,0,"offensive language","2025-05-07T23:23:55Z","Eeeiy Hanna benta needs some classes...she is sooo immature...I think Sabrina made the rights decision and I'm proud of her 
Captain sammir na ww unaaibisha wanaume huku njee","2026-02-20T11:44:13.951864Z"
275.0,604,611,"1","@Shazdehumble","But honesty Hannah ako roho safi kutafutia mtu hadi passport wuueh",0.2879688143730163,"2026-02-20T11:44:21.246056Z",17438,"Neutral/Positive","Mixed",6.955,0,"irony","2025-05-07T23:16:36Z","But honesty Hannah ako roho safi kutafutia mtu hadi passport wuueh","2026-02-20T11:44:21.246056Z"
276.0,605,612,"1","@devisongeno3153","Obinnah nimekuheshimu kwa mda mrefu lkn hapa ulikozea culture....na culture ungetoa ile hasira ya wakisii kitambo munez wafike hapo mtu angekua na alama mahali anya obinnah show byeee",0.5355714559555054,"2026-02-20T11:44:46.691957Z",17439,"Dismissive Language","Mixed",25.11,0,"irony","2025-05-07T22:57:01Z","Obinnah nimekuheshimu kwa mda mrefu lkn hapa ulikozea culture....na culture ungetoa ile hasira ya wakisii kitambo munez wafike hapo mtu angekua na alama mahali anya obinnah show byeee","2026-02-20T11:44:46.691957Z"
277.0,606,613,"1","@CindyTrendy","Hannah ako right",0.3501965403556824,"2026-02-20T11:44:49.880680Z",17440,"Neutral/Positive","Mixed",2.793,0,"neutral or positive","2025-05-07T22:51:50Z","Hannah ako right","2026-02-20T11:44:49.880680Z"
278.0,607,614,"1","@MonicaWanja-c2t","Ziet ndo shiet guys don't be confused face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.3922415971755981,"2026-02-20T11:44:57.900408Z",17441,"Irony/Sarcasm","Mixed",7.691,0,"neutral or positive","2025-05-07T22:18:30Z","Ziet ndo shiet guys don't be confused😂😂😂","2026-02-20T11:44:57.900408Z"
279.0,608,615,"1","@eshisia2102","Khai",0.3515262007713318,"2026-02-20T11:45:00.677619Z",17442,"Neutral/Positive","Mixed",2.515,0,"neutral or positive","2025-05-07T22:18:30Z","Khai","2026-02-20T11:45:00.677619Z"
280.0,609,616,"1","@Yasminsadiah7734l","Hannah akona tu utoto na ujinga zake za taka taka face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  umekuja kwa interview ya wenyewe bila kuitwa mtoto mjinga kama mamake face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy .
Sabrina all the time red_heart  red_heart  red_heart  red_heart ",0.4119590520858764,"2026-02-20T11:45:16.428065Z",17443,"Cyberbullying/Harassment","Mixed",15.394,0,"offensive language","2025-05-07T22:17:59Z","Hannah akona tu utoto na ujinga zake za taka taka😂😂😂 umekuja kwa interview ya wenyewe bila kuitwa mtoto mjinga kama mamake😂😂😂.
Sabrina all the time❤❤❤❤","2026-02-20T11:45:16.428065Z"
281.0,610,617,"1","@vinctv-","Kijana anadate Malaya",0.2472531199455261,"2026-02-20T11:45:24.765392Z",17444,"Cyberbullying/Harassment","Mixed",7.942,0,"neutral or positive","2025-05-07T22:17:53Z","Kijana anadate Malaya","2026-02-20T11:45:24.765392Z"
282.0,611,618,"1","@MonicaWanja-c2t","This guy is a comedian face_with_tears_of_joy  face_with_tears_of_joy ",0.7029157876968384,"2026-02-20T11:45:33.818728Z",17445,"Irony/Sarcasm","Mixed",8.634,0,"irony","2025-05-07T22:13:38Z","This guy is a comedian😂😂","2026-02-20T11:45:33.818728Z"
283.0,612,619,"1","@sammylyricist","So you guys mean that these 3 people had a threesome",0.2417018115520477,"2026-02-20T11:46:42.389123Z",17446,"Offensive (Non-Targeted)","Mixed",55.693,0,"offensive language","2025-05-07T22:07:37Z","So you guys mean that these 3 people had a threesome","2026-02-20T11:46:42.389123Z"
284.0,613,620,"1","@vinctv-","Huyu boy ni fala, How do you date such a girl?",0.2941395938396454,"2026-02-20T11:46:56.404993Z",17447,"Cyberbullying/Harassment","Mixed",13.548,0,"offensive language","2025-05-07T22:06:42Z","Huyu boy ni fala, How do you date such a girl?","2026-02-20T11:46:56.404993Z"
285.0,614,621,"1","@serahmuiga8388","Hanna kudeal na wakisii ni ngumu,jitoe mapema ama uzoee mawe crying_face hawa watu watakushinya hadi usikie kuwaua wakufe wote,hadi huwa nashidwa bona mungu akaumba watu wa namna hii,shaiiitaaani smirking_face  face_with_raised_eyebrow ",0.5239498615264893,"2026-02-20T11:48:01.290471Z",17448,"Cyberbullying/Harassment","Mixed",64.545,0,"neutral or positive","2025-05-07T21:53:10Z","Hanna kudeal na wakisii ni ngumu,jitoe mapema ama uzoee mawe😢hawa watu watakushinya hadi usikie kuwaua wakufe wote,hadi huwa nashidwa bona mungu akaumba watu wa namna hii,shaiiitaaani😏🤨","2026-02-20T11:48:01.290471Z"
286.0,615,622,"1","@kennedynjoroge771","Sabrina alitoa huyu wapi",0.2838152647018432,"2026-02-20T11:48:18.622070Z",17449,"Neutral/Positive","Mixed",17.033,0,"neutral or positive","2025-05-07T21:47:46Z","Sabrina alitoa huyu wapi","2026-02-20T11:48:18.622070Z"
287.0,616,623,"1","@karisdayofficialtv1619","you people joke ...mimi pia dem yangu hutamtusi nikiwa i will sweep  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing ",0.5438307523727417,"2026-02-20T11:48:31.297891Z",17450,"Neutral/Positive","Mixed",12.288,0,"offensive language","2025-05-07T21:41:32Z","you people joke ...mimi pia dem yangu hutamtusi nikiwa i will sweep 🤣🤣🤣🤣","2026-02-20T11:48:31.297891Z"
288.0,617,624,"1","@lensqueen-001","Sabrina red_heart  red_heart  red_heart  red_heart  red_heart  red_heart ",0.3700327575206756,"2026-02-20T11:48:34.527416Z",17451,"Neutral/Positive","Mixed",2.895,0,"offensive language","2025-05-07T21:24:26Z","Sabrina❤❤❤❤❤❤","2026-02-20T11:48:34.527416Z"
289.0,618,625,"1","@winfredkaranja2761","You can't do some test after taking medication because the infection will be cleared...Oasis is the truth yenye hakuna results!",0.3427868187427521,"2026-02-20T11:50:27.820636Z",17452,"Supportive Speech","Mixed",112.917,0,"irony","2025-05-07T21:01:36Z","You can't do some test after taking medication because the infection will be cleared...Oasis is the truth yenye hakuna results!","2026-02-20T11:50:27.820636Z"
290.0,619,626,"1","@marionnduku628","Hawa wakona wazazi kweli?",0.2614625096321106,"2026-02-20T11:50:36.910198Z",17453,"Irony/Sarcasm","Mixed",8.726,0,"irony","2025-05-07T20:56:15Z","Hawa wakona wazazi kweli?","2026-02-20T11:50:36.910198Z"
291.0,620,627,"1","@Misslan016","Yaani watu share boyfriend Hadi kwenda Dubai pamoja???",0.2447288483381271,"2026-02-20T11:50:44.815231Z",17454,"Neutral/Positive","Mixed",7.522,0,"irony","2025-05-07T20:39:21Z","Yaani watu share boyfriend Hadi kwenda Dubai pamoja???","2026-02-20T11:50:44.815231Z"
292.0,621,628,"1","@lensqueen-001","Stripper tena face_with_tears_of_joy  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  face_with_tears_of_joy  rolling_on_the_floor_laughing  face_with_tears_of_joy  rolling_on_the_floor_laughing  face_with_tears_of_joy  rolling_on_the_floor_laughing  face_with_tears_of_joy  rolling_on_the_floor_laughing  face_with_tears_of_joy  rolling_on_the_floor_laughing  face_with_tears_of_joy  rolling_on_the_floor_laughing  face_with_tears_of_joy  rolling_on_the_floor_laughing  face_with_tears_of_joy  rolling_on_the_floor_laughing  face_with_tears_of_joy  rolling_on_the_floor_laughing  face_with_tears_of_joy  rolling_on_the_floor_laughing  face_with_tears_of_joy  rolling_on_the_floor_laughing  face_with_tears_of_joy  rolling_on_the_floor_laughing  face_with_tears_of_joy  rolling_on_the_floor_laughing  face_with_tears_of_joy  face_with_tears_of_joy  rolling_on_the_floor_laughing  face_with_tears_of_joy  rolling_on_the_floor_laughing  face_with_tears_of_joy  rolling_on_the_floor_laughing  face_with_tears_of_joy  rolling_on_the_floor_laughing  face_with_tears_of_joy  rolling_on_the_floor_laughing  face_with_tears_of_joy  rolling_on_the_floor_laughing  face_with_tears_of_joy  rolling_on_the_floor_laughing  face_with_tears_of_joy  rolling_on_the_floor_laughing  face_with_tears_of_joy  rolling_on_the_floor_laughing  face_with_tears_of_joy  rolling_on_the_floor_laughing  face_with_tears_of_joy  rolling_on_the_floor_laughing  face_with_tears_of_joy  rolling_on_the_floor_laughing ",0.3306747078895569,"2026-02-20T11:50:52.544717Z",17455,"Irony/Sarcasm","Mixed",7.459,0,"offensive language","2025-05-07T20:38:35Z","Stripper tena😂🤣🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣","2026-02-20T11:50:52.544717Z"
