Unnamed: 0.1,author,text,likes,published_at,Unnamed: 0,clean_text,predicted_label,confidence_score
458,@Olpha-v7u,Results za oasis hizo wapi?,0,2025-05-10T21:51:14Z,129.0,Results za oasis hizo wapi?,neutral or positive,0.3248220086097717
459,@geniusfaywan3907,1:17:00 mi ni stripper 🤣🤣🤣🤣🤣🤣,1,2025-05-10T20:24:12Z,130.0,1:17:00 mi ni stripper  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing ,offensive language,0.550949215888977
460,@geniusfaywan3907,Not Obinna saying ziet😂😂😂,1,2025-05-10T20:12:16Z,131.0,Not Obinna saying ziet face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.3818661570549011
461,@Jane-vh1ep,Saa mbona hajaonyeshana results za oasis😂😂nkt,0,2025-05-10T20:07:54Z,132.0,Saa mbona hajaonyeshana results za oasis face_with_tears_of_joy  face_with_tears_of_joy nkt,neutral or positive,0.466753214597702
462,@Patricia-ndu1nge,All of this girl's+ the Captain wote in immature sana💯,3,2025-05-10T20:06:38Z,133.0,All of this girl's+ the Captain wote in immature sana hundred_points ,offensive language,0.4169263243675232
463,@wambumwash8510,Were the parents watching all these 😢😢😢,1,2025-05-10T18:32:56Z,134.0,Were the parents watching all these  crying_face  crying_face  crying_face ,offensive language,0.4599660038948059
464,@Joanneflavia,Hawa wanakaa shortwire😅!,0,2025-05-10T17:19:57Z,135.0,Hawa wanakaa shortwire grinning_face_with_sweat !,irony,0.314980000257492
465,@precioussunya3809,Honor thyself❤,2,2025-05-10T15:01:41Z,136.0,Honor thyself red_heart ,neutral or positive,0.2710807025432586
466,@precioussunya3809,Let us value and honour ourself❤,10,2025-05-10T15:01:28Z,137.0,Let us value and honour ourself red_heart ,constructive criticism,0.2349933683872223
467,@sandrakagia6702,I won't defend Sabrina coz it's not good  kuaribia mtu jina ...also Betta ungegate crush interview ya wenyewe 😂,4,2025-05-10T13:17:03Z,138.0,I won't defend Sabrina coz it's not good  kuaribia mtu jina ...also Betta ungegate crush interview ya wenyewe  face_with_tears_of_joy ,offensive language,0.3619493842124939
468,@sandrakagia6702,Watu waoge tu jamani😂,1,2025-05-10T13:11:16Z,139.0,Watu waoge tu jamani face_with_tears_of_joy ,irony,0.2759775817394256
469,@djoctoh,The funny part is that wote wali insert 😅😅😅😅😅😅😅😅😅,0,2025-05-10T12:32:17Z,140.0,The funny part is that wote wali insert  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat ,irony,0.4308799803256988
470,@_THEMAN7770,HII JANGO HAINA KICHWA FITI,0,2025-05-10T10:46:19Z,141.0,HII JANGO HAINA KICHWA FITI,neutral or positive,0.5050424337387085
471,@VionahOsoro,Finally Kuna guests wamewalk out before show iishe😢😂😂 Obinna sasa atulie asiwalk out of interviews 😅😂,1,2025-05-10T10:33:15Z,142.0,Finally Kuna guests wamewalk out before show iishe crying_face  face_with_tears_of_joy  face_with_tears_of_joy  Obinna sasa atulie asiwalk out of interviews  grinning_face_with_sweat  face_with_tears_of_joy ,offensive language,0.355947196483612
472,@ngurumiss4868,Hanna hangeomba interview badala ya kuingilia ya wenyewe?baaad,0,2025-05-10T08:34:47Z,143.0,Hanna hangeomba interview badala ya kuingilia ya wenyewe?baaad,irony,0.3083686530590057
473,@sherylingeoffrey9266,"Hii ya kudate sijui kujuana hapo panakaa kauongo,,",0,2025-05-10T07:56:01Z,144.0,"Hii ya kudate sijui kujuana hapo panakaa kauongo,,",irony,0.526913046836853
474,@yuridahkwamboka-ps9vz,"Hii n upuzi, utoto na upumbavu",0,2025-05-10T07:13:07Z,145.0,"Hii n upuzi, utoto na upumbavu",irony,0.6464127898216248
475,@stellakerubo4834,"This man doesn't understand English  ,the accent ...yawa...kiswahili, english ni kikisii tupu",0,2025-05-10T07:04:10Z,146.0,"This man doesn't understand English  ,the accent ...yawa...kiswahili, english ni kikisii tupu",neutral or positive,0.3582890927791595
476,@sherylingeoffrey9266,Live starts @ 15.:30 min team udaku jump jump,0,2025-05-10T06:02:48Z,147.0,Live starts @ 15.:30 min team udaku jump jump,neutral or positive,0.2764817178249359
477,@sherylingeoffrey9266,"Jump to 4mins guys ,thank me later",0,2025-05-10T05:51:53Z,148.0,"Jump to 4mins guys ,thank me later",neutral or positive,0.2722172439098358
478,@paulinenjoroge6725,"This so called Hannah is so disrespectful, again Obina why would you allow Hannah to intervene with interview sio yake, she was to be called for her interview sio kuingilia interview ya wengine",1,2025-05-10T04:42:58Z,149.0,"This so called Hannah is so disrespectful, again Obina why would you allow Hannah to intervene with interview sio yake, she was to be called for her interview sio kuingilia interview ya wengine",offensive language,0.6990260481834412
479,@LyneStacy,This girl is a pick me,0,2025-05-10T01:16:24Z,150.0,This girl is a pick me,neutral or positive,0.4627538323402405
480,@cynthiaibese5688,2minutes away from you na you are bringing results weee kwani uwa unatembea nazo?obi na Hannah walikua wamepanga.,0,2025-05-10T01:16:00Z,151.0,2minutes away from you na you are bringing results weee kwani uwa unatembea nazo?obi na Hannah walikua wamepanga.,irony,0.2762404978275299
481,@viraltokvideos6344,Me i dont see any issue with hanna,1,2025-05-10T00:59:22Z,152.0,Me i dont see any issue with hanna,neutral or positive,0.5456517934799194
482,@davidmeraba4501,Obina this is very wrong it’s in inappropriate for you to accept Hannah akuje huko you could have organized a different show for her ajitetee,0,2025-05-10T00:38:52Z,153.0,Obina this is very wrong it’s in inappropriate for you to accept Hannah akuje huko you could have organized a different show for her ajitetee,offensive language,0.7153915166854858
483,@Nuru-g7muganda,Upcoming youtubers let's gather here and grow together,0,2025-05-09T22:46:07Z,154.0,Upcoming youtubers let's gather here and grow together,constructive criticism,0.4614371657371521
484,@elijahmoturi2472,Them. Ho's everywhere,0,2025-05-09T21:57:51Z,155.0,Them. Ho's everywhere,offensive language,0.4073194861412048
485,@EliaPoghisho,"Obina i have just started hating you,,,,",0,2025-05-09T21:51:18Z,156.0,"Obina i have just started hating you,,,,",hate speech,0.4974665939807892
486,@elijahmoturi2472,I like tye authenticity of this guy mimi ka mkiisii much supportt nigga😉,0,2025-05-09T21:03:59Z,157.0,I like tye authenticity of this guy mimi ka mkiisii much supportt nigga winking_face ,irony,0.3414786756038666
487,@sybilkerubo4895,"The kind of men these ladies date shows all how they are.... no class, no brains at all😢",1,2025-05-09T20:00:47Z,158.0,"The kind of men these ladies date shows all how they are.... no class, no brains at all crying_face ",offensive language,0.4819124937057495
488,@ninoduncan4805,I don't know if i can stand this if she was my girlfriend,0,2025-05-09T19:34:55Z,159.0,I don't know if i can stand this if she was my girlfriend,neutral or positive,0.3515031337738037
489,@CaroSham-t5p,nipitieni please nifikishe 50 subscribers,1,2025-05-09T19:13:30Z,160.0,nipitieni please nifikishe 50 subscribers,neutral or positive,0.2788270115852356
490,@AnneWangui-vr6sw,"I think bentah akirudia that test agha Khan alikuwa anataka kuona kama amepona , y would you do test twice",0,2025-05-09T16:50:16Z,161.0,"I think bentah akirudia that test agha Khan alikuwa anataka kuona kama amepona , y would you do test twice",irony,0.2346510887145996
491,@moseskosen7454,Wueeh mambo ya Sabrina hayaleweki kabisaa very complicated 😮 I don't how this guy end up dating this gal😂 shiet!,0,2025-05-09T16:34:32Z,162.0,Wueeh mambo ya Sabrina hayaleweki kabisaa very complicated  face_with_open_mouth  I don't how this guy end up dating this gal face_with_tears_of_joy  shiet!,offensive language,0.5490931868553162
492,@essy_tasha1,By now if you're a fan you should have been used to him Obinna already 😂,0,2025-05-09T16:21:14Z,163.0,By now if you're a fan you should have been used to him Obinna already  face_with_tears_of_joy ,constructive criticism,0.2570998966693878
493,@selinaelamae9685,weuh hii nayo noma,0,2025-05-09T14:42:36Z,164.0,weuh hii nayo noma,neutral or positive,0.3117974400520324
494,@kiokodaudi,"Huyu jamaa na MC Exodus, same WhatsApp. Hawaskii 😅",0,2025-05-09T14:33:08Z,165.0,"Huyu jamaa na MC Exodus, same WhatsApp. Hawaskii  grinning_face_with_sweat ",neutral or positive,0.3280088007450104
495,@PhilemonKoech-z1n,Pamela ako na kasmile weuh yeye angebaki tu kwa background to give the live show appealing @am gone keep smiling Pamela as you energies the pipo too😅,0,2025-05-09T13:53:09Z,166.0,Pamela ako na kasmile weuh yeye angebaki tu kwa background to give the live show appealing @am gone keep smiling Pamela as you energies the pipo too grinning_face_with_sweat ,neutral or positive,0.3167490661144256
496,@TheLyricalKnight01,"57:20 😂😂😂😂😂😂 this guy is never serious, and can never be serious! He's just a joker",0,2025-05-09T12:43:59Z,167.0,"57:20  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  this guy is never serious, and can never be serious! He's just a joker",offensive language,0.6072877645492554
497,@JelidahKwamboka-qe8ls,🎉 culture anaboo,2,2025-05-09T12:19:12Z,168.0, party_popper  culture anaboo,neutral or positive,0.3483146727085113
498,@ylva_j,So how will obinna  help you guys😂😂😂.. Hannah you know better pliz,0,2025-05-09T12:02:52Z,169.0,So how will obinna  help you guys face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy .. Hannah you know better pliz,offensive language,0.3435797989368438
499,@mirriamnthenya6899,Ann Benta is real❤❤❤❤❤❤,2,2025-05-09T11:08:25Z,170.0,Ann Benta is real red_heart  red_heart  red_heart  red_heart  red_heart  red_heart ,hate speech,0.3691167831420898
500,@sharonmuli8135,Is culture a comedian😂,0,2025-05-09T11:00:19Z,171.0,Is culture a comedian face_with_tears_of_joy ,irony,0.4712543785572052
501,@Hotsmxmedia6808,"Culture how are you,kiti haikaliki buana😂 😂😂😂hapo ni kuenda na usirudi kabisa",0,2025-05-09T10:37:08Z,172.0,"Culture how are you,kiti haikaliki buana face_with_tears_of_joy   face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy hapo ni kuenda na usirudi kabisa",neutral or positive,0.4304738044738769
502,@CarolyneAndega,Hannah you so immature.,0,2025-05-09T10:31:53Z,173.0,Hannah you so immature.,offensive language,0.3338615298271179
503,@Florence...mwangi,I don't want to be this guy next to brina...I'd walkout and end that thing like seriously ati ulikua unanyonya chieth mbele ya current ghaiiii the patient in him naaaaaaaaahhhhhh,0,2025-05-09T10:31:10Z,174.0,I don't want to be this guy next to brina...I'd walkout and end that thing like seriously ati ulikua unanyonya chieth mbele ya current ghaiiii the patient in him naaaaaaaaahhhhhh,offensive language,0.4350206553936004
504,@CarolyneAndega,Obinna that was so wrong for you to invite Hannah in their interview.  That’s not nice. You need to apologize.  This is a joke,0,2025-05-09T10:30:53Z,175.0,Obinna that was so wrong for you to invite Hannah in their interview.  That’s not nice. You need to apologize.  This is a joke,irony,0.5336514711380005
505,@hamim209,Huyo Captain anikujie nijaze space Sabrina aliacha😂,0,2025-05-09T10:04:02Z,176.0,Huyo Captain anikujie nijaze space Sabrina aliacha face_with_tears_of_joy ,neutral or positive,0.3394515514373779
506,@EmilyMumbua-s5m,Sesonsip is so rong and emosonal😂😂,0,2025-05-09T09:14:08Z,177.0,Sesonsip is so rong and emosonal face_with_tears_of_joy  face_with_tears_of_joy ,offensive language,0.8458482027053833
507,@RichardAtebe,I think you og you have to be considered to og 😜😜😜,0,2025-05-09T09:05:56Z,178.0,I think you og you have to be considered to og  winking_face_with_tongue  winking_face_with_tongue  winking_face_with_tongue ,offensive language,0.6873636841773987
508,@nature.forlife,Obina apologise to culture  uko na ujinga sana wewe unatoroka interview za watu alafu unaita huyo dem mwingine  hapo ng'ania,0,2025-05-09T08:36:36Z,179.0,Obina apologise to culture  uko na ujinga sana wewe unatoroka interview za watu alafu unaita huyo dem mwingine  hapo ng'ania,offensive language,0.6757124662399292
509,@maryblessed597,May the kind of love never locate me,0,2025-05-09T06:53:46Z,180.0,May the kind of love never locate me,neutral or positive,0.3106533885002136
510,@maryblessed597,Did I here ziet,0,2025-05-09T06:50:11Z,181.0,Did I here ziet,neutral or positive,0.2960006296634674
511,@OburaRajab-y2n,@ObinnaTVExtra mlete Kalondu bana huyo mamaa nakuanga nimecrushia mbaya sana...Halafu hizo vitu culture anafanya enda uulize Smile mbona saa hii hana smile face,0,2025-05-09T06:18:08Z,182.0,@ObinnaTVExtra mlete Kalondu bana huyo mamaa nakuanga nimecrushia mbaya sana...Halafu hizo vitu culture anafanya enda uulize Smile mbona saa hii hana smile face,offensive language,0.3726547658443451
512,@Iamresh1,Hannah alifanya show ikabamba😂it was boring,1,2025-05-09T06:09:15Z,183.0,Hannah alifanya show ikabamba face_with_tears_of_joy it was boring,irony,0.2931903600692749
513,@duke_maosa60,"i hate these conversation it lacks maturity from the host in the sense that he does not care and respect the couple as the guest, views nayo umepata bt embarrassment your guest wameokota. What do we learn from these non sense?",0,2025-05-09T05:02:02Z,184.0,"i hate these conversation it lacks maturity from the host in the sense that he does not care and respect the couple as the guest, views nayo umepata bt embarrassment your guest wameokota. What do we learn from these non sense?",hate speech,0.5166714787483215
514,@amoch30,"Obiina u becomingjust fake,what kind ofrubbish is this u hosting?really thats too low nkt",0,2025-05-09T04:14:34Z,185.0,"Obiina u becomingjust fake,what kind ofrubbish is this u hosting?really thats too low nkt",offensive language,0.7823658585548401
515,@ruthndinda6689,Why Sabrina mention Hanna on their interview that was disrespectful,4,2025-05-09T03:08:44Z,186.0,Why Sabrina mention Hanna on their interview that was disrespectful,offensive language,0.6751234531402588
516,@loveventureztv9146,"Hii n maajabu😂
Anyways it is what it is",0,2025-05-09T01:02:06Z,187.0,"Hii n maajabu face_with_tears_of_joy 
Anyways it is what it is",irony,0.5197058916091919
517,@dianajosephs9252,Magi ongee,0,2025-05-08T22:48:39Z,188.0,Magi ongee,neutral or positive,0.3624482452869415
518,@merihannah167,Kuna age ikifika huogopi mtu yeyote,0,2025-05-08T22:36:20Z,189.0,Kuna age ikifika huogopi mtu yeyote,neutral or positive,0.4051723182201385
519,@kendymbiuki7568,So Sab was not invited to Kisii but captain called her to test so much contradiction 😅lol,0,2025-05-08T22:23:56Z,190.0,So Sab was not invited to Kisii but captain called her to test so much contradiction  grinning_face_with_sweat lol,irony,0.368417888879776
520,@KamauJohn-bu1ui,"Y'all blaming Hanna 🤌she was being disrespected and y'all expect her to just shurruupp....the so called sabina is so immature, childish and disrespectful",10,2025-05-08T22:15:26Z,191.0,"Y'all blaming Hanna  pinched_fingers she was being disrespected and y'all expect her to just shurruupp....the so called sabina is so immature, childish and disrespectful",offensive language,0.6795961856842041
521,@merihannah167,So ilikuwa ukweli,0,2025-05-08T22:10:09Z,192.0,So ilikuwa ukweli,irony,0.2833752930164337
522,@Victorupdate-254,But not fare to announce somebody sickness in the media I think Hannah she is very clear and clever,1,2025-05-08T21:55:22Z,193.0,But not fare to announce somebody sickness in the media I think Hannah she is very clear and clever,neutral or positive,0.4956209659576416
523,@GlaCom-t4j,I can say Sabrina is bitter,0,2025-05-08T21:40:56Z,194.0,I can say Sabrina is bitter,offensive language,0.3190206587314605
524,@marachemutai3901,Comment section mnamchukia hannah walahi.....sabrina is childish hannah evidence ata,0,2025-05-08T21:27:08Z,195.0,Comment section mnamchukia hannah walahi.....sabrina is childish hannah evidence ata,neutral or positive,0.2974254786968231
